"Sample_ID","Series","Pos","Type","Quality","Depth","Percent_Methylated","UnMethylated","Methylated","No_call"
"163312","Rapid-CNS",131265042,"5hmC",891,37,0,33,0,0
"163312","Rapid-CNS",131265048,"5hmC",972,37,0,36,0,0
"163312","Rapid-CNS",131265058,"5hmC",945,37,0,35,0,0
"163312","Rapid-CNS",131265066,"5hmC",918,37,2.94,33,1,0
"163312","Rapid-CNS",131265070,"5hmC",945,37,0,35,0,1
"163312","Rapid-CNS",131265072,"5hmC",918,37,2.94,33,1,0
"163312","Rapid-CNS",131265100,"5hmC",864,37,0,32,0,0
"163312","Rapid-CNS",131265136,"5hmC",945,37,2.86,34,1,0
"163312","Rapid-CNS",131265151,"5hmC",1000,37,0,37,0,0
"163312","Rapid-CNS",131265154,"5hmC",945,37,0,35,0,0
"163312","Rapid-CNS",131265158,"5hmC",1000,37,0,37,0,0
"163312","Rapid-CNS",131265168,"5hmC",1000,37,2.7,36,1,0
"163312","Rapid-CNS",131265172,"5hmC",918,37,0,34,0,1
"163312","Rapid-CNS",131265184,"5hmC",945,37,0,35,0,0
"163312","Rapid-CNS",131265193,"5hmC",921,38,0,35,0,2
"163312","Rapid-CNS",131265205,"5hmC",947,38,0,36,0,0
"163312","Rapid-CNS",131265208,"5hmC",947,38,0,36,0,0
"163312","Rapid-CNS",131265214,"5hmC",947,38,2.78,35,1,0
"163312","Rapid-CNS",131265228,"5hmC",1000,38,0,38,0,0
"163312","Rapid-CNS",131265231,"5hmC",1000,38,0,38,0,0
"163312","Rapid-CNS",131265236,"5hmC",1000,39,0,39,0,0
"163312","Rapid-CNS",131265239,"5hmC",948,39,0,37,0,2
"163312","Rapid-CNS",131265246,"5hmC",1000,39,2.56,38,1,0
"163312","Rapid-CNS",131265254,"5hmC",948,39,5.41,35,2,2
"163312","Rapid-CNS",131265272,"5hmC",948,39,0,37,0,0
"163312","Rapid-CNS",131265275,"5hmC",1000,39,0,39,0,0
"163312","Rapid-CNS",131265278,"5hmC",974,39,0,38,0,0
"163312","Rapid-CNS",131265281,"5hmC",974,39,0,38,0,0
"163312","Rapid-CNS",131265294,"5hmC",974,39,0,38,0,0
"163312","Rapid-CNS",131265297,"5hmC",1000,39,0,39,0,0
"163312","Rapid-CNS",131265302,"5hmC",948,39,0,37,0,0
"163312","Rapid-CNS",131265306,"5hmC",974,39,0,38,0,0
"163312","Rapid-CNS",131265310,"5hmC",897,39,0,35,0,0
"163312","Rapid-CNS",131265321,"5hmC",897,39,5.71,33,2,0
"163312","Rapid-CNS",131265330,"5hmC",717,39,0,28,0,1
"163312","Rapid-CNS",131265337,"5hmC",974,39,5.26,36,2,0
"163312","Rapid-CNS",131265348,"5hmC",975,40,7.69,36,3,0
"163312","Rapid-CNS",131265354,"5hmC",800,40,0,32,0,1
"163312","Rapid-CNS",131265356,"5hmC",975,40,0,39,0,0
"163312","Rapid-CNS",131265358,"5hmC",925,40,0,37,0,0
"163312","Rapid-CNS",131265363,"5hmC",951,41,0,39,0,0
"163312","Rapid-CNS",131265369,"5hmC",926,41,0,38,0,1
"163312","Rapid-CNS",131265375,"5hmC",975,41,2.5,39,1,0
"163312","Rapid-CNS",131265377,"5hmC",1000,41,2.44,40,1,0
"163312","Rapid-CNS",131265379,"5hmC",975,41,0,40,0,0
"163312","Rapid-CNS",131265404,"5hmC",975,41,2.5,39,1,0
"163312","Rapid-CNS",131265410,"5hmC",878,41,2.78,35,1,2
"163312","Rapid-CNS",131265415,"5hmC",975,41,2.5,39,1,1
"163312","Rapid-CNS",131265427,"5hmC",902,41,5.41,35,2,2
"163312","Rapid-CNS",131265434,"5hmC",1000,41,0,41,0,0
"163312","Rapid-CNS",131265437,"5hmC",1000,41,0,41,0,0
"163312","Rapid-CNS",131265446,"5hmC",1000,41,0,41,0,0
"163312","Rapid-CNS",131265455,"5hmC",951,41,0,39,0,0
"163312","Rapid-CNS",131265461,"5hmC",1000,41,2.44,40,1,0
"163312","Rapid-CNS",131265467,"5hmC",926,41,0,38,0,1
"163312","Rapid-CNS",131265469,"5hmC",975,41,0,40,0,1
"163312","Rapid-CNS",131265474,"5hmC",975,41,0,40,0,0
"163312","Rapid-CNS",131265493,"5hmC",878,41,0,36,0,0
"163312","Rapid-CNS",131265495,"5hmC",951,41,2.56,38,1,1
"163312","Rapid-CNS",131265506,"5hmC",951,41,0,39,0,0
"163312","Rapid-CNS",131265513,"5hmC",1000,41,2.44,40,1,0
"163312","Rapid-CNS",131265518,"5hmC",975,41,0,40,0,0
"163312","Rapid-CNS",131265521,"5hmC",1000,41,0,41,0,0
"163312","Rapid-CNS",131265525,"5hmC",975,41,0,40,0,0
"163312","Rapid-CNS",131265535,"5hmC",975,41,0,40,0,0
"163312","Rapid-CNS",131265537,"5hmC",902,41,0,37,0,0
"163312","Rapid-CNS",131265542,"5hmC",975,41,2.5,39,1,0
"163312","Rapid-CNS",131265547,"5hmC",926,41,2.63,37,1,0
"163312","Rapid-CNS",131265553,"5hmC",878,41,2.78,35,1,0
"163312","Rapid-CNS",131265574,"5hmC",902,41,5.41,35,2,0
"163312","Rapid-CNS",131265579,"5hmC",952,42,0,40,0,1
"163312","Rapid-CNS",131265585,"5hmC",833,42,0,35,0,2
"163312","Rapid-CNS",131265595,"5hmC",904,42,0,38,0,0
"163312","Rapid-CNS",131265608,"5hmC",857,42,2.78,35,1,0
"163312","Rapid-CNS",131265613,"5hmC",857,42,8.33,33,3,2
"163312","Rapid-CNS",131265625,"5hmC",976,42,0,41,0,0
"163312","Rapid-CNS",131265641,"5hmC",928,42,0,39,0,2
"163312","Rapid-CNS",131265652,"5hmC",952,42,0,40,0,0
"163312","Rapid-CNS",131265655,"5hmC",976,42,2.44,40,1,0
"163312","Rapid-CNS",131265658,"5hmC",785,42,0,33,0,3
"163312","Rapid-CNS",131265670,"5hmC",904,42,0,38,0,0
"163312","Rapid-CNS",131265691,"5hmC",761,42,0,32,0,0
"163312","Rapid-CNS",131265695,"5hmC",880,42,0,37,0,2
"163312","Rapid-CNS",131265708,"5hmC",880,42,0,37,0,1
"163312","Rapid-CNS",131265746,"5hmC",904,42,2.63,37,1,0
"163312","Rapid-CNS",131265773,"5hmC",829,41,0,34,0,1
"163312","Rapid-CNS",131265795,"5hmC",804,41,3.03,32,1,3
"163312","Rapid-CNS",131265802,"5hmC",804,41,0,33,0,0
"163312","Rapid-CNS",131265809,"5hmC",951,41,2.56,38,1,1
"163312","Rapid-CNS",131265851,"5hmC",707,41,0,29,0,0
"163312","Rapid-CNS",131265858,"5hmC",902,41,0,37,0,0
"163312","Rapid-CNS",131265897,"5hmC",878,41,2.78,35,1,2
"163312","Rapid-CNS",131265932,"5hmC",756,41,0,31,0,1
"163312","Rapid-CNS",131265934,"5hmC",731,41,0,30,0,0
"163312","Rapid-CNS",131266093,"5hmC",897,39,0,35,0,1
"164036","Rapid-CNS",131264785,"5hmC",880,25,0,22,0,1
"164036","Rapid-CNS",131264819,"5hmC",960,25,16.67,20,4,0
"164036","Rapid-CNS",131264839,"5hmC",960,25,8.33,22,2,0
"164036","Rapid-CNS",131264845,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131264876,"5hmC",880,25,13.64,19,3,1
"164036","Rapid-CNS",131264926,"5hmC",920,25,0,23,0,0
"164036","Rapid-CNS",131264948,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131264950,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131264955,"5hmC",880,25,4.55,21,1,0
"164036","Rapid-CNS",131264964,"5hmC",920,25,4.35,22,1,0
"164036","Rapid-CNS",131264970,"5hmC",1000,25,4,24,1,0
"164036","Rapid-CNS",131264975,"5hmC",880,25,0,22,0,0
"164036","Rapid-CNS",131264985,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265001,"5hmC",880,25,0,22,0,0
"164036","Rapid-CNS",131265005,"5hmC",880,25,4.55,21,1,1
"164036","Rapid-CNS",131265008,"5hmC",880,25,4.55,21,1,3
"164036","Rapid-CNS",131265015,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265022,"5hmC",730,26,0,19,0,1
"164036","Rapid-CNS",131265024,"5hmC",846,26,0,22,0,1
"164036","Rapid-CNS",131265026,"5hmC",1000,26,0,26,0,0
"164036","Rapid-CNS",131265042,"5hmC",961,26,0,25,0,0
"164036","Rapid-CNS",131265048,"5hmC",961,26,0,25,0,0
"164036","Rapid-CNS",131265058,"5hmC",1000,26,0,26,0,0
"164036","Rapid-CNS",131265066,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265070,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265072,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265100,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265136,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265151,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265154,"5hmC",960,25,0,24,0,1
"164036","Rapid-CNS",131265158,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265168,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265172,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265184,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265193,"5hmC",920,25,0,23,0,0
"164036","Rapid-CNS",131265205,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265208,"5hmC",880,25,0,22,0,1
"164036","Rapid-CNS",131265214,"5hmC",920,25,0,23,0,0
"164036","Rapid-CNS",131265228,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265231,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265236,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265239,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265246,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265254,"5hmC",880,25,9.09,20,2,2
"164036","Rapid-CNS",131265272,"5hmC",960,25,4.17,23,1,0
"164036","Rapid-CNS",131265275,"5hmC",960,25,4.17,23,1,0
"164036","Rapid-CNS",131265278,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265281,"5hmC",960,25,0,24,0,1
"164036","Rapid-CNS",131265294,"5hmC",960,25,0,24,0,1
"164036","Rapid-CNS",131265297,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265302,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265306,"5hmC",958,24,0,23,0,0
"164036","Rapid-CNS",131265310,"5hmC",875,24,0,21,0,0
"164036","Rapid-CNS",131265321,"5hmC",916,24,0,22,0,0
"164036","Rapid-CNS",131265330,"5hmC",791,24,0,19,0,0
"164036","Rapid-CNS",131265337,"5hmC",913,23,0,21,0,2
"164036","Rapid-CNS",131265348,"5hmC",956,23,4.55,21,1,1
"164036","Rapid-CNS",131265354,"5hmC",956,23,0,22,0,0
"164036","Rapid-CNS",131265356,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265358,"5hmC",956,23,0,22,0,0
"164036","Rapid-CNS",131265363,"5hmC",956,23,0,22,0,0
"164036","Rapid-CNS",131265369,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265375,"5hmC",913,23,0,21,0,1
"164036","Rapid-CNS",131265377,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265379,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265404,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265410,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265415,"5hmC",958,24,0,23,0,1
"164036","Rapid-CNS",131265427,"5hmC",1000,24,4.17,23,1,0
"164036","Rapid-CNS",131265434,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265437,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265446,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265455,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265461,"5hmC",1000,24,4.17,23,1,0
"164036","Rapid-CNS",131265467,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265469,"5hmC",1000,24,4.17,23,1,0
"164036","Rapid-CNS",131265474,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265493,"5hmC",958,24,0,23,0,1
"164036","Rapid-CNS",131265495,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265506,"5hmC",916,24,4.55,21,1,2
"164036","Rapid-CNS",131265513,"5hmC",1000,24,4.17,23,1,0
"164036","Rapid-CNS",131265518,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265521,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265525,"5hmC",1000,24,4.17,23,1,0
"164036","Rapid-CNS",131265535,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265537,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265542,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265547,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265553,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265574,"5hmC",960,25,0,24,0,0
"164036","Rapid-CNS",131265579,"5hmC",1000,25,0,25,0,0
"164036","Rapid-CNS",131265585,"5hmC",920,25,0,23,0,1
"164036","Rapid-CNS",131265595,"5hmC",840,25,0,21,0,2
"164036","Rapid-CNS",131265608,"5hmC",958,24,4.35,22,1,0
"164036","Rapid-CNS",131265613,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265625,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265641,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265652,"5hmC",958,24,4.35,22,1,1
"164036","Rapid-CNS",131265655,"5hmC",958,24,0,23,0,1
"164036","Rapid-CNS",131265658,"5hmC",916,24,0,22,0,1
"164036","Rapid-CNS",131265670,"5hmC",916,24,0,22,0,0
"164036","Rapid-CNS",131265691,"5hmC",1000,24,0,24,0,0
"164036","Rapid-CNS",131265695,"5hmC",916,24,0,22,0,0
"164036","Rapid-CNS",131265708,"5hmC",958,24,4.35,22,1,0
"164036","Rapid-CNS",131265746,"5hmC",875,24,0,21,0,1
"164036","Rapid-CNS",131265773,"5hmC",958,24,0,23,0,0
"164036","Rapid-CNS",131265795,"5hmC",875,24,0,21,0,0
"164036","Rapid-CNS",131265802,"5hmC",826,23,0,19,0,1
"164036","Rapid-CNS",131265809,"5hmC",869,23,0,20,0,0
"164036","Rapid-CNS",131265851,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265858,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265897,"5hmC",1000,23,0,23,0,0
"164036","Rapid-CNS",131265932,"5hmC",956,23,4.55,21,1,0
"164036","Rapid-CNS",131265934,"5hmC",869,23,0,20,0,0
"164036","Rapid-CNS",131266093,"5hmC",904,21,5.26,18,1,2
"167750","Rapid-CNS",131264785,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264819,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264839,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264845,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264876,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264926,"5hmC",500,4,0,2,0,0
"167750","Rapid-CNS",131264948,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264950,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264955,"5hmC",750,4,0,3,0,0
"167750","Rapid-CNS",131264964,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264970,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264975,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131264985,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265001,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265005,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265008,"5hmC",750,4,0,3,0,1
"167750","Rapid-CNS",131265015,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265022,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265024,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265026,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265042,"5hmC",750,4,0,3,0,0
"167750","Rapid-CNS",131265048,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265058,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265066,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265070,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265072,"5hmC",1000,4,25,3,1,0
"167750","Rapid-CNS",131265100,"5hmC",750,4,0,3,0,0
"167750","Rapid-CNS",131265136,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265151,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265154,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265158,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265168,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265172,"5hmC",750,4,0,3,0,0
"167750","Rapid-CNS",131265184,"5hmC",750,4,0,3,0,0
"167750","Rapid-CNS",131265193,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265205,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265208,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265214,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265228,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265231,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265236,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265239,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265246,"5hmC",750,4,0,3,0,1
"167750","Rapid-CNS",131265254,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265272,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265275,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265278,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265281,"5hmC",1000,4,0,4,0,0
"167750","Rapid-CNS",131265294,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265297,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265302,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265306,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265310,"5hmC",800,5,0,4,0,0
"167750","Rapid-CNS",131265321,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265330,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265337,"5hmC",800,5,0,4,0,0
"167750","Rapid-CNS",131265348,"5hmC",833,6,40,3,2,1
"167750","Rapid-CNS",131265354,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265356,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265358,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265363,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265369,"5hmC",833,6,0,5,0,0
"167750","Rapid-CNS",131265375,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265377,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265379,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265404,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265410,"5hmC",833,6,20,4,1,0
"167750","Rapid-CNS",131265415,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265427,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265434,"5hmC",833,6,20,4,1,0
"167750","Rapid-CNS",131265437,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265446,"5hmC",833,6,20,4,1,1
"167750","Rapid-CNS",131265455,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265461,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265467,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265469,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265474,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265493,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265495,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265506,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265513,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265518,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265521,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265525,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265535,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265537,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265542,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265547,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265553,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265574,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265579,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265585,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265595,"5hmC",500,6,0,3,0,0
"167750","Rapid-CNS",131265608,"5hmC",833,6,0,5,0,0
"167750","Rapid-CNS",131265613,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265625,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265641,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265652,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265655,"5hmC",1000,6,16.67,5,1,0
"167750","Rapid-CNS",131265658,"5hmC",833,6,0,5,0,0
"167750","Rapid-CNS",131265670,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265691,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265695,"5hmC",1000,6,0,6,0,0
"167750","Rapid-CNS",131265708,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265746,"5hmC",833,6,0,5,0,1
"167750","Rapid-CNS",131265773,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265795,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265802,"5hmC",800,5,0,4,0,0
"167750","Rapid-CNS",131265809,"5hmC",800,5,0,4,0,1
"167750","Rapid-CNS",131265851,"5hmC",800,5,0,4,0,0
"167750","Rapid-CNS",131265858,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265897,"5hmC",1000,5,0,5,0,0
"167750","Rapid-CNS",131265932,"5hmC",600,5,0,3,0,0
"167750","Rapid-CNS",131265934,"5hmC",800,5,0,4,0,0
"167750","Rapid-CNS",131266093,"5hmC",1000,5,0,5,0,0
"168120","Rapid-CNS",131264785,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131264819,"5hmC",818,11,0,9,0,0
"168120","Rapid-CNS",131264839,"5hmC",909,11,10,9,1,0
"168120","Rapid-CNS",131264845,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131264876,"5hmC",818,11,0,9,0,0
"168120","Rapid-CNS",131264926,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131264948,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131264950,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131264955,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131264964,"5hmC",909,11,0,10,0,1
"168120","Rapid-CNS",131264970,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131264975,"5hmC",1000,11,9.09,10,1,0
"168120","Rapid-CNS",131264985,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265001,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265005,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265008,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265015,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265022,"5hmC",636,11,0,7,0,0
"168120","Rapid-CNS",131265024,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265026,"5hmC",909,11,0,10,0,1
"168120","Rapid-CNS",131265042,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265048,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265058,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265066,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265070,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265072,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265100,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265136,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265151,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265154,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265158,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265168,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265172,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265184,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265193,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265205,"5hmC",1000,11,9.09,10,1,0
"168120","Rapid-CNS",131265208,"5hmC",818,11,0,9,0,2
"168120","Rapid-CNS",131265214,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265228,"5hmC",909,11,0,10,0,1
"168120","Rapid-CNS",131265231,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265236,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265239,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265246,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265254,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265272,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265275,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265278,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265281,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265294,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265297,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265302,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265306,"5hmC",818,11,0,9,0,0
"168120","Rapid-CNS",131265310,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265321,"5hmC",636,11,0,7,0,3
"168120","Rapid-CNS",131265330,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265337,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265348,"5hmC",1000,11,0,11,0,0
"168120","Rapid-CNS",131265354,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265356,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265358,"5hmC",818,11,0,9,0,0
"168120","Rapid-CNS",131265363,"5hmC",818,11,0,9,0,2
"168120","Rapid-CNS",131265369,"5hmC",727,11,0,8,0,1
"168120","Rapid-CNS",131265375,"5hmC",909,11,0,10,0,0
"168120","Rapid-CNS",131265377,"5hmC",1000,11,0,11,0,0
